SMILES,Name,ClusterNumber
COc1nc2ccc([C@@](O)(c3cnnn3C)c3cnc(C)n3C)cc2c(Cl)c1CC(C)C,138805839,68
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CC(C)C,138805838,69
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CC(C)C,118022286,69
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CC(C)C,138805837,69
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C(C)C,138805836,70
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C(C)C,118022762,70
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C(C)C,129035470,70
COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1,138805809,71
COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1,118023087,71
COc1nc2ccc([C@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1,138805808,71
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CN1CCC(F)(F)CC1,138805797,72
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CN1CCC(F)(F)CC1,118022839,72
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CN1CCC(F)(F)CC1,138805796,72
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1,138805789,73
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1,118022368,73
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1,138805788,73
COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CN1CCC(n2cccn2)CC1,138805787,74
COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CN1CCC(n2cccn2)CC1,118022433,74
COc1nc2ccc([C@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CN1CCC(n2cccn2)CC1,138805786,74
COc1nc2ccc([C@](O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1CN1CCC(n2cccn2)CC1,138805785,75
COc1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1CN1CCC(n2cccn2)CC1,118022634,75
COc1nc2ccc([C@@](O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1CN1CCC(n2cccn2)CC1,138805784,75
CCOc1c(OC)nc2ccc([C@@](O)(c3ccc(Cl)cc3)c3cncn3C)cc2c1Cl,138805773,76
CCOc1c(OC)nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c1Cl,118022629,76
CCOc1c(OC)nc2ccc([C@](O)(c3ccc(Cl)cc3)c3cncn3C)cc2c1Cl,138805772,76
Cn1cncc1[C@](O)(c1ccc(Cl)cc1)c1ccc2nc(N3CCC3)c(OCC(F)(F)F)c(Cl)c2c1,138805769,77
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(N3CCC3)c(OCC(F)(F)F)c(Cl)c2c1,118023060,77
Cn1cncc1[C@@](O)(c1ccc(Cl)cc1)c1ccc2nc(N3CCC3)c(OCC(F)(F)F)c(Cl)c2c1,138805768,77
COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1OC(C)C,138805758,78
COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1OC(C)C,118022885,78
COc1nc2ccc([C@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1OC(C)C,138805757,78
Cc1nc(C)c([C@@](O)(c2ccc3nc(N4CCC4)c(OC(C)C)c(Cl)c3c2)c2cnnn2C)s1,138805756,79
Cc1nc(C)c(C(O)(c2ccc3nc(N4CCC4)c(OC(C)C)c(Cl)c3c2)c2cnnn2C)s1,118022479,79
Cc1nc(C)c([C@](O)(c2ccc3nc(N4CCC4)c(OC(C)C)c(Cl)c3c2)c2cnnn2C)s1,138805755,79
COc1nc2ccc([C@@](O)(c3cnnn3C)c3cnc(C)n3C)cc2c(Cl)c1OC(C)C,138805754,80
COc1nc2ccc(C(O)(c3cnnn3C)c3cnc(C)n3C)cc2c(Cl)c1OC(C)C,118021666,80
COc1nc2ccc([C@](O)(c3cnnn3C)c3cnc(C)n3C)cc2c(Cl)c1OC(C)C,138805753,80
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1CC1(F)F,138805744,81
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1CC1(F)F,118022829,81
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1CC1(F)F,138805743,81
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OC1CCOCC1,138805740,82
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OC1CCOCC1,118022319,82
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OC1CCOCC1,129035446,82
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1CC1,138805739,83
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1CC1,118022837,83
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1CC1,138805738,83
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCc1ncccn1,138805737,84
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCc1ncccn1,118022680,84
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCc1ncccn1,138805736,84
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC(C)(C)O,138805734,85
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC(C)(C)O,118021811,85
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC(C)(C)O,138805733,85
CC(C)Oc1c(Cl)nc2ccc([C@](O)(c3ccc(Cl)nc3)c3cncn3C)cc2c1Cl,138805732,86
CC(C)Oc1c(Cl)nc2ccc(C(O)(c3ccc(Cl)nc3)c3cncn3C)cc2c1Cl,129303859,86
CC(C)Oc1c(Cl)nc2ccc([C@@](O)(c3ccc(Cl)nc3)c3cncn3C)cc2c1Cl,138805731,86
Cc1ccc([C@@](O)(c2ccc3nc(N4CCC4)c(OC(C)C)c(Cl)c3c2)c2cnnn2C)c(C)n1,138805730,87
Cc1ccc(C(O)(c2ccc3nc(N4CCC4)c(OC(C)C)c(Cl)c3c2)c2cnnn2C)c(C)n1,118022901,87
Cc1ccc([C@](O)(c2ccc3nc(N4CCC4)c(OC(C)C)c(Cl)c3c2)c2cnnn2C)c(C)n1,138805729,87
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1(C)COC1,138805727,88
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1(C)COC1,118021836,88
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1(C)COC1,138805726,88
COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CC1,138805723,89
COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CC1,118022825,89
COc1nc2ccc([C@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CC1,138805722,89
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CC1CC1,138805721,90
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CC1CC1,118022821,90
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CC1CC1,138805720,90
COc1nc2ccc([C@@](O)(c3sc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C,138805719,91
COc1nc2ccc(C(O)(c3sc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C,118022530,91
COc1nc2ccc([C@](O)(c3sc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C,138805718,91
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C,138805717,92
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C,118022867,92
COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C,138805716,92
COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1C,138805715,93
COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1C,118022465,93
COc1nc2ccc([C@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1C,138805714,93
COc1nc2ccc([C@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1C1CCOCC1,138805713,94
COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1C1CCOCC1,118023015,94
COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1C1CCOCC1,138805712,94
COc1nc2ccc([C@@](O)(c3cncn3C)C3CCN(S(C)(=O)=O)CC3)cc2c(Cl)c1CC1CCOCC1,138805711,95
COc1nc2ccc(C(O)(c3cncn3C)C3CCN(S(C)(=O)=O)CC3)cc2c(Cl)c1CC1CCOCC1,118022398,95
COc1nc2ccc([C@](O)(c3cncn3C)C3CCN(S(C)(=O)=O)CC3)cc2c(Cl)c1CC1CCOCC1,138805710,95
COc1nc2ccc([C@@](O)(c3cncn3C)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CCOCC1,138805709,96
COc1nc2ccc(C(O)(c3cncn3C)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CCOCC1,118022639,96
COc1nc2ccc([C@](O)(c3cncn3C)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CCOCC1,138805708,96
COc1nc2ccc([C@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CCOCC1,138805707,97
COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CCOCC1,118022882,97
COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CCOCC1,138805706,97
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OC1CCN(C)C1,58267811,98
COc1cc2c(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)ncnc2cc1O[C@H]1CCN(C)C1,58267822,98
COc1cc2c(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)ncnc2cc1O[C@@H]1CCN(C)C1,58267926,98
COc1cc2c(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)ncnc2cc1OCCCN1CC[C@@H](O)C1,44243259,99
COc1cc2c(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)ncnc2cc1OCCCN1CCC(O)C1,58267931,99
COc1cc2c(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)ncnc2cc1OCCCN1CC[C@H](O)C1,44243222,99
Cc1cc(Nc2nc([C@H](O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,124221434,100
Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,124221432,100
Cc1cc(Nc2nc([C@@H](O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,124221433,100
O=C(NC1CCCN(Cc2ccccc2)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,77890076,101
O=C(N[C@H]1CCCN(Cc2ccccc2)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,91970665,101
O=C(N[C@@H]1CCCN(Cc2ccccc2)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,91970667,101
O=C(NC1CCCN(Cc2ccccc2F)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,77890077,102
O=C(N[C@H]1CCCN(Cc2ccccc2F)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,91970666,102
O=C(N[C@@H]1CCCN(Cc2ccccc2F)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,91970668,102
CSC[C@H](NCc1c[nH]c2c(=O)[nH]cnc12)[C@@H](O)CO,91618233,103
CSC[C@H](NCc1c[nH]c2c(=O)[nH]cnc12)[C@H](O)CO,91618231,103
CSC[C@@H](NCc1c[nH]c2c(=O)[nH]cnc12)[C@H](O)CO,91618232,103
C[C@@H]1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,49873226,104
CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,49873225,104
C[C@H]1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,49843530,104
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,4411,105
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,39147,105
NC(=O)c1ccc(-n2cccc2Cc2ccccc2O)cc1N[C@H]1CC[C@H](O)CC1,124081275,106
NC(=O)c1ccc(-n2cccc2Cc2ccccc2O)cc1NC1CCC(O)CC1,124081275,106
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,4736,107
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,12259685,107
CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21,1893668,108
CCN1C(=CC(C)=O)Sc2ccc(OC)cc21,1893667,108
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CC1CCS(=O)(=O)CC1,118022242,109
COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CC1CCS(=O)(=O)CC1,138805705,109
COc1ccc(N[C@@H]2[C@@H](O)[C@@H](CO)O[C@H](Sc3ccc(Cl)c(Cl)c3)[C@@H]2O)cc1,155538499,110
COc1ccc(N[C@H]2[C@@H](O)[C@@H](CO)O[C@H](Sc3ccc(Cl)c(Cl)c3)[C@@H]2O)cc1,155513255,110
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccc(C)cc2)[C@H]1O,155518448,111
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2ccc(C)cc2)[C@H]1O,155554378,111
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2cccc(Cl)c2)[C@H]1O,155542403,112
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2cccc(Cl)c2)[C@H]1O,155563008,112
COc1cccc(N[C@@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)c1,155546825,113
COc1cccc(N[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)c1,155510379,113
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccc(F)c(F)c2)[C@H]1O,155549274,114
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2ccc(F)c(F)c2)[C@H]1O,155518319,114
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2ccccc2)[C@H]1O,155554894,115
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccccc2)[C@H]1O,155537041,115
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2cccc(C)c2)[C@H]1O,155538998,116
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2cccc(C)c2)[C@H]1O,155510720,116
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccc(C)c(C)c2)[C@H]1O,155512458,117
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2ccc(C)c(C)c2)[C@H]1O,155519777,117
COc1ccc(N[C@@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)cc1,155520592,118
COc1ccc(N[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)cc1,155537069,118
COc1cccc(N[C@H]2[C@@H](O)[C@@H](CO)O[C@H](Sc3ccc(Cl)c(Cl)c3)[C@@H]2O)c1,155554696,119
COc1cccc(N[C@@H]2[C@@H](O)[C@@H](CO)O[C@H](Sc3ccc(Cl)c(Cl)c3)[C@@H]2O)c1,155565429,119
O/N=C1\c2ccccc2-c2nc3ccccc3nc21,619002,120
O/N=C1/c2ccccc2-c2nc3ccccc3nc21,619002,120
O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,24866313,121
O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,70997213,121
C[C@@](O)(c1cccc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4ccccc4Cl)sc23)c1)C(F)(F)F,127040636,122
C[C@](O)(c1cccc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4ccccc4Cl)sc23)c1)C(F)(F)F,127040949,122
C[C@](O)(c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4ccccc4Cl)sc23)c1)C(F)(F)F,72550209,123
C[C@@](O)(c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4ccccc4Cl)sc23)c1)C(F)(F)F,72549535,123
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OCCCN1CCOCC1,56658305,124
COc1cc2c(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)ncnc2cc1OCCCN1CCOCC1,56672177,124
N[C@H](CC(=O)O)C(=O)O,83887,125
N[C@@H](CC(=O)O)C(=O)O,5960,125
N[C@H]1C[C@@H]1c1ccccc1,26070,126
N[C@@H]1C[C@H]1c1ccccc1,19493,126
NCc1cccc(-c2cccc(C(=O)N[C@@H]3CCCc4ccccc43)c2)c1,4118151,127
NCc1cccc(-c2cccc(C(=O)N[C@H]3CCCc4ccccc43)c2)c1,11159701,127
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,5284566,128
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,3510,128
Cc1csc([C@](C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,46927949,129
Cc1csc(C(C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,46946547,129
CC(C)C[C@H](NP(=O)([O-])O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-],44629717,130
CC(C)C[C@H](NP(=O)([O-])O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-],91898580,130
COc1cc(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COc2cc(F)cc(-c3ccc(C(=O)O)cn3)c2)c(Cl)cc1NC(=O)CSc1ccc(C(=O)O)cn1,70680601,131
COc1cc(OC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)COc2cc(F)cc(-c3ccc(C(=O)O)cn3)c2)c(Cl)cc1NC(=O)CSc1ccc(C(=O)O)cn1,71562208,131
CO[C@@H]1[C@@H](OC(N)=O)[C@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,71719647,132
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,54675769,132
N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1,25177374,133
N[C@@H]1C2CCN(CC2)C1Cc1cccnc1,71463348,133
O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1,25147644,134
O=C(N[C@@H]1C2CCN(CC2)C1Cc1cccnc1)c1cc2ccccc2o1,71463351,134
O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(Br)cc1,49783449,135
O=C(N[C@@H]1C2CCN(CC2)C1Cc1cccnc1)c1ccc(Br)cc1,71463350,135
O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccccc1,49783448,136
O=C(N[C@@H]1C2CCN(CC2)C1Cc1cccnc1)c1ccccc1,71463349,136
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@H](O)CC[C@]4(C)C3C(=C)C[C@@]21CC,44450240,137
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@]4(C)C3C(=C)C[C@@]21CC,44450241,137
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O,5879,138
C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O,5880,138
CN1C[C@H](C(=O)N2CCN(c3cccc(=O)n3C)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21,9849682,139
CN1C[C@@H](C(=O)N2CCN(c3cccc(=O)n3C)CC2)C[C@H]2c3cccc4[nH]c(Br)c(c34)C[C@@H]21,44447077,139
CN1C[C@H](C(=O)N2CCN(c3ccc4nonc4c3)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21,44447073,140
CN1C[C@@H](C(=O)N2CCN(c3ccc4nonc4c3)CC2)C[C@H]2c3cccc4[nH]c(Br)c(c34)C[C@@H]21,44447078,140
COc1cccc2c1C[C@@H]1C[C@H](C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)CN(C)[C@H]1C2,44441680,141
COc1cccc2c1C[C@H]1C[C@@H](C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)CN(C)[C@@H]1C2,5311377,141
O=C(NC[C@@H](NS(=O)(=O)c1cccnc1)C(=O)O)c1cc2cc(CCC3CCNCC3)sc2s1,448813,142
O=C(NC[C@H](NS(=O)(=O)c1cccnc1)C(=O)O)c1cc2cc(CCC3CCNCC3)sc2s1,9958398,142
COc1ccc(C[C@@H](C)NC[C@H]2Oc3ccccc3O[C@H]2C)cc1S(N)(=O)=O,50905588,143
COc1ccc(C[C@@H](C)NC[C@@H]2Oc3ccccc3O[C@@H]2C)cc1S(N)(=O)=O,50905589,143
Cc1cc(OCCCN2CC3CCCNC3C2)ccc1-c1nc2ccc(F)c(C)c2[nH]1,46890590,144
Cc1cc(OCCCN2C[C@H]3CCCN[C@H]3C2)ccc1-c1nc2ccc(F)c(C)c2[nH]1,46890592,144
COc1ccc2c(c1)CCN(C)CCCc1ccccc1C2,17756101,145
COc1ccc2c(c1)CCCN(C)CCc1ccccc1C2,17755999,145
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(O[C@@H]2CCCNC2)ccc1Cl,23729667,146
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(O[C@H]2CCCNC2)ccc1Cl,23729668,146
C[N+]1(C)CCC[C@H]1[C@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,16116085,147
C[N+]1(C)CCC[C@H]1[C@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,16115945,147
C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,71183,148
C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,4120,148
CNc1cccc(NC(=O)C[C@H]2N=C(C3CCCCC3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,11555166,149
CNc1cccc(NC(=O)C[C@@H]2N=C(C3CCCCC3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,11511721,149
CS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,9807403,150
CS(=O)(=O)N1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,44366577,150
CN(C)S(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,10940813,151
CN(C)S(=O)(=O)N1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,44366283,151
CCOC1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,11038500,152
CCOC1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,44366742,152
O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1,10972666,153
O=C1CCC(CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1,9847362,153
NS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,9915372,154
NS(=O)(=O)N1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,21836537,154
NC1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,10950925,155
NC1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,21836550,155
O=C1CC[C@@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,11103197,156
O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,10929285,156
C[C@H](NC(=O)OCCCc1cnc[nH]1)C1CCCCC1,11140463,157
C[C@@H](NC(=O)OCCCc1cnc[nH]1)C1CCCCC1,10956869,157
COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN1CCN(c2ccccc2)CC1)C(C)=O,9829083,158
